,nct_id,interventions,intervention_details,Intervention_Type,Intervention_Name,ngram
1333,NCT04488081,Drug: Cenicriviroc,Drug:Cenicriviroc:Cenicriviroc given twice daily for 28 days: number of pills dependent on recommended modifications based on patients' other anti-retroviral medications and certain other medications anticipated to interact with cenicriviroc.,Drug,Cenicriviroc,Cenicriviroc
1334,NCT04488081,Drug: Icatibant,Drug:Icatibant:Participants will receive Icatibant 30mg SC injection in the abdominal area.,Drug,Icatibant,Icatibant
1335,NCT04488081,Drug: Razuprotafib,"Drug:Razuprotafib:Subcutaneous (SC) injection in the 4 quadrants of the abdominal area is preferred. Standard Regimen: 10 mg every 8 hours for 7 days, advancing to 20 mg q8h for 7 days once the safety run-in confirms tolerability.",Drug,Razuprotafib,Razuprotafib
1336,NCT04488081,Drug: Apremilast,Drug:Apremilast:Oral medication: subjects should take apremilast twice daily at approximately 12-hour intervals by swallowing or dissolved in water and administered through a feeding tube. Standard Regimen: 30 mg twice daily (BID).,Drug,Apremilast,Apremilast
1337,NCT04489446,Drug: Sildenafil,Drug:Sildenafil:Patients allocated to this arm will receive Sildenafil 25mg every 8 hours orally for up to seven consecutive days.,Drug,Sildenafil,Sildenafil
1338,NCT04489628,Drug: Vitamin D3 or Placebo,"Drug:Vitamin D3 or Placebo:): Participants will be given 8 capsules of either cholecalciferol 50,000 IU or placebo at study randomization. Participants will be instructed to take 4 capsules on receipt of the treatment package(Day 0), 2 capsules on Day 5, 1 capsule on Day 10, and 1 capsule on Day 15. A phone or text reminder will be included at Days 5, 10, and 15 to take the additional doses of vitamin D.",Drug,Vitamin D3 or Placebo,Vitamin D3
1339,NCT04490239,Drug: Intranasal heparin sodium (porcine),Drug:Intranasal heparin sodium (porcine):Intranasal heparin sodium,Drug,Intranasal heparin sodium (porcine),Heparin Sodium
1340,NCT04491240,Drug: EXO 1 inhalation,Drug:EXO 1 inhalation:Twice a day during 10 days inhalation of 3 ml special solution contained 0.5-2x10^10 of nanoparticles (exosomes) of the first type.,Drug,EXO 1 inhalation,Inhalation
1341,NCT04492254,Drug: Enoxaparin,"Drug:Enoxaparin:The treatment provided will be enoxaparin sodium 40mg/0.4 mL. All doses will be provided in pre-filled, single-dose syringes for subcutaneous injection.",Drug,Enoxaparin,Enoxaparin
1342,NCT04492358,Drug: Colchicine,"Drug:Colchicine:Colchicine: ideal dose of 0.3 mg/kg/day (or the dose that approximates that adjusted for age, weight and kidney function, and 0.5 mg and 1 mg tablets)",Drug,Colchicine,Colchicine
1343,NCT04492358,Drug: Prednisone tablet,"Drug:Prednisone tablet:Prednisone 60 mg/day, in a single dose, during 3 days",Drug,Prednisone tablet,Prednisone
1344,NCT04492475,Drug: Interferon beta-1a,"Drug:Interferon beta-1a:Rebif (R) is a purified 166 amino acid human interferon beta glycoprotein with an amino acid sequence identical to natural fibroblast derived human interferon beta. Each 0.5 mL prefilled syringe contains 44 mcg of interferon beta-1a, 4 mg human albumin, USP; 27.3 mg mannitol, USP; 0.4 mg sodium acetate; and water for injection, USP.",Drug,Interferon beta-1a,Interferon
1345,NCT04492475,Drug: Remdesivir,"Drug:Remdesivir:Drug Remdesivir is a single diastereomer monophosphoramidate prodrug designed for the intracellular delivery of a modified adenine nucleoside analog GS-441524. In addition to the active ingredient, the lyophilized formulation of Remdesivir contains the following inactive ingredients: water for injection, sulfobutylether beta-cyclodextrin sodium (SBECD), and hydrochloric acid and/or sodium hydroxide.",Drug,Remdesivir,Remdesivir
1346,NCT04492501,Drug: Tocilizumab,"Drug:Tocilizumab:A predefined number of patients having evidence of cytokine release storm with normal procalcitonin level for three consecutive days, a normal blood culture and IL-6 level > 3 times ULN will be given 1-2 doses of Tocilizumab (80mg IV) . Following contraindications to Tocilizumab will be considered (Allergy to any monoclonal Ab, ANC < 1000, Platelets < 50, ALT or AST > 5 times ULN, Pregnancy and breast feeding, Post TB lung). Some patients will receive it alone in addition to standard treatment whereas in few patients where indicated it will be given in combination with MSC or Remdesivir or both",Drug,Tocilizumab,Tocilizumab
1347,NCT04492501,Drug: Remdesivir,"Drug:Remdesivir:It will be given to selected patients who have evidence of hypoxemia and presented with in 14 days of illness. For adults requiring invasive mechanical ventilation the dosage of remdesivir is a single loading dose of 200 mg sta on Day 1 followed by once daily maintenance doses of 100 mg IV for 9 days (days 2 through 10). For adults not requiring invasive mechanical ventilation 5 standard doses will be used. However, patients with known hypersensitivity to Remdesivir, multi organ failure, ALT > 5 times ULN and GFR < 30ml/minute will not be given Remdesivir. In some patients, where indicated other novel treatments including MSC therapy, Tocilizumab and therapeutic plasma exchange will be given.",Drug,Remdesivir,Remdesivir
1348,NCT04492514,Drug: Mavrilimumab,Drug:Mavrilimumab:treatment infusion,Drug,Mavrilimumab,Mavrilimumab
1349,NCT04492891,Drug: Cyclosporine,Drug:Cyclosporine:2.5 mg/kg PO BID 7 days,Drug,Cyclosporine,Cyclosporine
1350,NCT04493359,Drug: Renin-angiotensin system inhibitors,Drug:Renin-angiotensin system inhibitors:switch anti-hypertensive class,Drug,Renin-angiotensin system inhibitors,Angiotensin
1351,NCT04493359,Drug: Renin-angiotensin system inhibitors,Drug:Renin-angiotensin system inhibitors:switch anti-hypertensive class,Drug,Renin-angiotensin system inhibitors,Renin
1352,NCT04494399,Drug: Interferon beta-1b,Drug:Interferon beta-1b:5-day course of daily subcutaneous injection of interferon β-1b 16 million IU,Drug,Interferon beta-1b,Interferon
1353,NCT04494399,Drug: Ribavirin,Drug:Ribavirin:5-day course of oral ribavirin 400mg twice daily,Drug,Ribavirin,Ribavirin
1354,NCT04494646,Drug: Bardoxolone methyl,Drug:Bardoxolone methyl:Once-daily administration of bardoxolone methyl (20mg),Drug,Bardoxolone methyl,Bardoxolone Methyl
1355,NCT04494724,Drug: Clazakizumab,Drug:Clazakizumab:Infusion,Drug,Clazakizumab,Clazakizumab
1356,NCT04495101,Drug: Standard Medical Treatment,Drug:Standard Medical Treatment:Standard medical treatment per local policies or guidelines,Drug,Standard Medical Treatment,Medical
1357,NCT04495816,Drug: Omega-3 Fatty Acid Supplement,"Drug:Omega-3 Fatty Acid Supplement:Participants randomized to this arm will be instructed to take two of the softgels they received per day for 6 weeks. They will receive softgels containing 1,000 mg of omega-3 fatty acid. 1000 mg of omega-3 fatty acid blend including 683 mg Eicosapentaenoic Acid and 252 mg Docosahexaenoic Acid",Drug,Omega-3 Fatty Acid Supplement,Omega-3 Fatty Acid
1358,NCT04495816,Drug: Omega-3 Fatty Acid Supplement,"Drug:Omega-3 Fatty Acid Supplement:Participants randomized to this arm will be instructed to take two of the softgels they received per day for 6 weeks. They will receive softgels containing 1,000 mg of omega-3 fatty acid. 1000 mg of omega-3 fatty acid blend including 683 mg Eicosapentaenoic Acid and 252 mg Docosahexaenoic Acid",Drug,Omega-3 Fatty Acid Supplement,Supplement
1359,NCT04495816,Drug: Placebo/Control,Drug:Placebo/Control:Patients randomized to this arm will also be instructed to take two of the softgels they received per day for 6 weeks. They will receive placebo softgels that are indistinguishable from those containing fish oil.,Drug,Placebo/Control,Control
1360,NCT04496245,Drug: Broncho-Vaxom®,Drug:Broncho-Vaxom®:Broncho-Vaxom adult capsules® (OM85),Drug,Broncho-Vaxom®,Broncho-Vaxom
1361,NCT04497519,Drug: inhaled hydroxychloroquine,Drug:inhaled hydroxychloroquine:ascending dose of iHCQ,Drug,inhaled hydroxychloroquine,Inhaled
1362,NCT04497519,Drug: inhaled hydroxychloroquine,Drug:inhaled hydroxychloroquine:ascending dose of iHCQ,Drug,inhaled hydroxychloroquine,Hydroxychloroquine
1363,NCT04497649,Drug: Sofosbuvir,Drug:Sofosbuvir:Sofosbuvir once daily,Drug,Sofosbuvir,Sofosbuvir
1364,NCT04497649,Drug: Daclatasvir,Drug:Daclatasvir:daclatasuvir once daily,Drug,Daclatasvir,Daclatasvir
1365,NCT04497948,Drug: Acalabrutinib,Drug:Acalabrutinib:Acalabrutinib (CALQUENCE®) is a covalent BTK inhibitor,Drug,Acalabrutinib,Acalabrutinib
1366,NCT04498273,Drug: Apixaban 2.5 MG,"Drug:Apixaban 2.5 MG:Subjects will be contacted either electronically or by telephone within 24 hours of randomization to confirm receipt of the study treatment. Study drug will be shipped to subjects home. Subjects will take Apixaban 2.5 MG twice a day; once in the morning and once in the evening for 45 days. Subjects will be contacted (electronic or telephone) minimally weekly after initial start of study medication and contact will continue up to day 75 after starting study treatment. Follow up electronic contact will be dependent on initial patient response, compliance with response, and medication adherence, for the trial duration using electronic contacts and through telephone contacts. Participants will be queried for any clinically relevant endpoints, especially major bleeding, or need to seek healthcare attention for any reason. Follow-up will occur from the time of study drug receipt and through the 30 day safety period.",Drug,Apixaban 2.5 MG,Apixaban
1367,NCT04498273,Drug: Aspirin,"Drug:Aspirin:Subjects will be contacted either electronically or by telephone within 24 hours of randomization to confirm receipt of the study treatment. Study drug will be shipped to subjects home. Subjects will take Aspirin twice a day; once in the morning and once in the evening for 45 days. Subjects will be contacted (electronic or telephone) minimally weekly after initial start of study medication and contact will continue up to day 75 after starting study treatment. Follow up electronic contact will be dependent on initial patient response, compliance with response, and medication adherence, for the trial duration using electronic contacts and through telephone contacts. Participants will be queried for any clinically relevant endpoints, especially major bleeding, or need to seek healthcare attention for any reason. Follow-up will occur from the time of study drug receipt and through the 30 day safety period.",Drug,Aspirin,Aspirin
1368,NCT04498936,Drug: Sofosbuvir and Ledipasvir,Drug:Sofosbuvir and Ledipasvir:Evaluate the efficacy of Sofosbuvir/Ledipasvir in treatment of COVID-19,Drug,Sofosbuvir and Ledipasvir,Ledipasvir
1369,NCT04498936,Drug: Sofosbuvir and Ledipasvir,Drug:Sofosbuvir and Ledipasvir:Evaluate the efficacy of Sofosbuvir/Ledipasvir in treatment of COVID-19,Drug,Sofosbuvir and Ledipasvir,Sofosbuvir
1370,NCT04498936,Drug: Nitazoxanide,Drug:Nitazoxanide:Evaluate the efficacy of Nitazoxanide in treatment of COVID-19,Drug,Nitazoxanide,Nitazoxanide
1371,NCT04499313,Drug: Dexamethasone,Drug:Dexamethasone:Injectable solution,Drug,Dexamethasone,Dexamethasone
1372,NCT04499313,Drug: Methylprednisolone,Drug:Methylprednisolone:Injectable solution,Drug,Methylprednisolone,Methylprednisolone
1373,NCT04499677,Drug: Favipiravir,Drug:Favipiravir:Dosage and method of administration: Day 1: 1800 mg twice daily; Day 2 to Day 7: 400 mg four (4) times daily.,Drug,Favipiravir,Favipiravir
1374,NCT04499677,Drug: Lopinavir/ Ritonavir,Drug:Lopinavir/ Ritonavir:Dosage and method of administration: Day 1: 400mg/100 mg twice daily; Day 2 to Day 7: 200mg/50mg four (4) times daily,Drug,Lopinavir/ Ritonavir,Lopinavir/ Ritonavir
1375,NCT04500418,Drug: Cenicriviroc (CVC),Drug:Cenicriviroc (CVC):Treatment with Cenicriviroc tablets of 150mg. (450g/300g on day 1 and 300mg/d on days 2-28).,Drug,Cenicriviroc (CVC),Cenicriviroc
1376,NCT04500626,Drug: Oxygen,Drug:Oxygen:Hyperbaric oxygen therapy delivered in a monoplace or multi-place chamber. Supervised by a hyperbaric oxygen therapy physician and a chamber operator.,Drug,Oxygen,Oxygen
1377,NCT04501783,Drug: Favipiravir,Drug:Favipiravir:TL-FVP-t will be administered orally,Drug,Favipiravir,Favipiravir
1378,NCT04501796,Drug: Double-Blind NT-I7,Drug:Double-Blind NT-I7:Administered by intramuscular (IM) injection,Drug,Double-Blind NT-I7,Blind
1379,NCT04501978,Drug: Remdesivir,Drug:Remdesivir:Provided to all study participants as SOC unless contraindicated for an individual patient.,Drug,Remdesivir,Remdesivir
1380,NCT04502433,Drug: CUROSURF® (poractant alfa),"Drug:CUROSURF® (poractant alfa):Three administrations with a 24 hours dosing interval. Each ET administration 1, 2, and 3 will consist of poractant alfa bolus: 30mg /kg (Lean Body Weight-LBW) = 0.375ml /kg LBW. Dilution with normal saline up to 2ml /kg LBW",Drug,CUROSURF® (poractant alfa),Poractant Alfa
1381,NCT04502667,Drug: Cholecalciferol,Drug:Cholecalciferol:1000U or 2000U every 24 hours orally,Drug,Cholecalciferol,Cholecalciferol
1382,NCT04504032,Drug: Rivaroxaban,"Drug:Rivaroxaban:Participants will receive Rivaroxaban 10 milligram (mg) tablet by mouth, once daily for 21 days",Drug,Rivaroxaban,Rivaroxaban
1383,NCT04504240,Drug: Famotidine 20 MG,Drug:Famotidine 20 MG:Famotidine; tablet Famotac 20mg oral form.,Drug,Famotidine 20 MG,Famotidine 20 Mg
1384,NCT04504734,Drug: Bucillamine,Drug:Bucillamine:100mg tablets,Drug,Bucillamine,Bucillamine
1385,NCT04504877,Drug: Cannabidiol,Drug:Cannabidiol:Cannabidiol 300 mg daily for 4 weeks,Drug,Cannabidiol,Cannabidiol
1386,NCT04505098,Drug: Icosapent ethyl,Drug:Icosapent ethyl:2 g by mouth twice daily for at least 6 months,Drug,Icosapent ethyl,Icosapent Ethyl
1387,NCT04505592,Drug: Tenecteplase,Drug:Tenecteplase:First 20 patients randomized to treatment arm will receive 0.25 mg/kg of tenecteplase. Next 20 patients randomized to treatment arm will receive 0.50 mg/kg of tenecteplase. Both will receive concomitant heparin to maintain activated partial thromboplastin time between 2.0 and 2.5 upper limit of normal.,Drug,Tenecteplase,Tenecteplase
1388,NCT04505774,Drug: theraputic heparin,Drug:theraputic heparin:increased dose of heparin above standard of care.,Drug,theraputic heparin,Heparin
1389,NCT04505774,Drug: prophylactic heparin,Drug:prophylactic heparin:standard of care dose of heparin,Drug,prophylactic heparin,Prophylactic
1390,NCT04508023,Drug: Rivaroxaban,Drug:Rivaroxaban:Participants will receive rivaroxaban 10 mg tablet orally once daily.,Drug,Rivaroxaban,Rivaroxaban
1391,NCT04508439,Drug: Enoxaparin,"Drug:Enoxaparin:Identify the benefit of different doses of low molecular weight heparin (enoxaparin) on the established clinical response due to lack of ventilatory support, length of hospital stay or death in patients requiring hospital care for COVID-19 infection.",Drug,Enoxaparin,Enoxaparin
1392,NCT04509973,Drug: Dexamethasone,Drug:Dexamethasone:ATC code: H02AB02,Drug,Dexamethasone,Dexamethasone
1393,NCT04509999,Drug: Bicalutamide 150 Mg Oral Tablet,Drug:Bicalutamide 150 Mg Oral Tablet:Bicalutamide 150 mg by mouth daily,Drug,Bicalutamide 150 Mg Oral Tablet,Bicalutamide
1394,NCT04510038,Drug: Colchicine,"Drug:Colchicine:Colchicine dosing = 0.6 mg bid x 30 days Decrease dose to 0.3-0.6 mg daily or every other day in setting of gastrointestinal intolerance (nausea, diarrhea, emesis, abdominal discomfort) Decrease dose to 0.6 mg daily in the setting of weak or moderate CYP3A4 inhibitor Decrease dose to 0.3 mg daily in the setting of strong CYP3A4, P-glycoprotein inhibitors, or protease inhibitors Decrease dose to 0.3 mg daily in the setting of CKD stage ≥ 4 (CrCl ≤ 30 ml/min) or liver failure (AST/ALT > 3x normal). Decrease dose to 0.6 mg every 14 days in patients with end stage renal disease (ESRD) or requiring dialysis Route of Administration: oral",Drug,Colchicine,Colchicine
1395,NCT04510194,Drug: Metformin,"Drug:Metformin:Metformin; immediate release formation; 1,500mg daily",Drug,Metformin,Metformin
1396,NCT04510233,Drug: Ivermectin nasal,Drug:Ivermectin nasal:Ivermectin nasal spray one ml in each nostril two times daily,Drug,Ivermectin nasal,Nasal
1397,NCT04510233,Drug: Ivermectin nasal,Drug:Ivermectin nasal:Ivermectin nasal spray one ml in each nostril two times daily,Drug,Ivermectin nasal,Ivermectin
1398,NCT04510402,Drug: Povidine iodine nasal swabs,Drug:Povidine iodine nasal swabs:Daily versus twice daily nasal application,Drug,Povidine iodine nasal swabs,Povidine
1399,NCT04510402,Drug: Povidine iodine nasal swabs,Drug:Povidine iodine nasal swabs:Daily versus twice daily nasal application,Drug,Povidine iodine nasal swabs,Nasal Swabs
